qs_rank;country_territory;region;name;description;country;city;latitude;longitude;website;image_url;institution_profile;teaching_languages
613;Wielka Brytania;Europa;Uniwersytet w Plymouth;Uniwersytet w Plymouth to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Plymouth. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Plymouth;50.374121;-4.138512;https://www.plymouth.ac.uk;http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Plymouth%20Arts%20Block.jpg;ogólny;angielski
251;Wielka Brytania;Europa;Uniwersytet w Strathclyde;Uniwersytet w Strathclyde to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Glasgow City;55.8617;-4.2416;https://www.strath.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Strathclyde%20Campus.jpg;ogólny;angielski
1001-1200;Wielka Brytania;Europa;Uniwersytet Glasgow Caledonian;Uniwersytet Glasgow Caledonian to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Glasgow City;55.867194444;-4.250194444;https://www.gcu.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/GCU%20Campus%20View.png;ogólny;angielski
79;Wielka Brytania;Europa;Uniwersytet w Glasgow;Uniwersytet w Glasgow to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Glasgow City;55.872222222;-4.288055555;https://gla.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Glasgow%20Gilbert%20Scott%20Building%20-%20Feb%202008.jpg;ogólny;angielski
227;Belgia;Europa;Université libre de Bruxelles;Université libre de Bruxelles to belgijski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Belgia;;50.811667;4.381111;https://www.ulb.be/;http://commons.wikimedia.org/wiki/Special:FilePath/ULB%2020050712.jpg;ogólny;francuski, angielski
294;Belgia;Europa;Vrije Universiteit Brussel;Vrije Universiteit Brussel to belgijski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Belgia;Brussels-Capital Region;50.82186;4.39338;https://www.vub.be/;http://commons.wikimedia.org/wiki/Special:FilePath/Renaat%20Braem%20Rectoraat%20VUB.JPG;ogólny;angielski
119;Holandia;Europa;Uniwersytet w Lejdzie;Uniwersytet w Lejdzie to holenderski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Leiden. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Holandia;Leiden;52.156944444;4.485277777;https://www.universiteitleiden.nl/;http://commons.wikimedia.org/wiki/Special:FilePath/Leiden%20-%20Rapenburg%2073.jpg;ogólny;angielski
1001-1200;Francja;Europa;Uniwersytet Zachodniej Bretanii;Uniwersytet Zachodniej Bretanii to francuski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Francja;;48.39889;-4.49889;https://www.univ-brest.fr;http://commons.wikimedia.org/wiki/Special:FilePath/Universit%C3%A9%20de%20Bretagne%20Occidentale.jpg;ogólny;francuski, angielski
140;Holandia;Europa;Uniwersytet Erazma w Rotterdamie;Uniwersytet Erazma w Rotterdamie to holenderski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Rotterdam. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Holandia;Rotterdam;51.918061111;4.525830555;http://www.eur.nl/;http://commons.wikimedia.org/wiki/Special:FilePath/EURbuilding.jpg;ogólny;niderlandzki, angielski
191;Belgia;Europa;Katolicki Uniwersytet Lowański;Katolicki Uniwersytet Lowański to belgijski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Ottignies-Louvain-la-Neuve. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Belgia;Ottignies-Louvain-la-Neuve;50.669687;4.615591;https://uclouvain.be/;http://commons.wikimedia.org/wiki/Special:FilePath/Belgique%20-%20Brabant%20wallon%20-%20Halles%20universitaires%20de%20Louvain-la-Neuve%20-%2001.jpg;ogólny;francuski, angielski
901-950;Hiszpania;Europa;Uniwersytet w Valladolid;Uniwersytet w Valladolid to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Valladolid. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Hiszpania;Valladolid;41.652225;-4.721396;https://www.uva.es/;http://commons.wikimedia.org/wiki/Special:FilePath/Valladolid%20Santa%20Cruz%2020080.jpg;ogólny;hiszpański, angielski
1001-1200;Francja;Europa;Uniwersytet Lumière Lyon 2;Uniwersytet Lumière Lyon 2 to francuski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Francja;;45.750833333;4.837222222;https://www.univ-lyon2.fr/;http://commons.wikimedia.org/wiki/Special:FilePath/Univ-lyon2-berges-clio-2008-01-25%2001.jpg;ogólny;francuski, angielski
801-850;Belgia;Europa;Uniwersytet w Namur;Uniwersytet w Namur to belgijski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Namur. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Belgia;Namur;50.466333;4.860361;http://www.unamur.be;http://commons.wikimedia.org/wiki/Special:FilePath/Universit%C3%A9%20de%20Namur%20-%20rue%20de%20Bruxelles%20-%2001.jpg;ogólny;niderlandzki, francuski, niemiecki, angielski
1201-1400;Francja;Europa;Uniwersytet Jean Moulin Lyon 3;Uniwersytet Jean Moulin Lyon 3 to francuski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Francja;;45.748030555;4.860505555;https://www.univ-lyon3.fr/;http://commons.wikimedia.org/wiki/Special:FilePath/University%20Lyon%20III.jpg;ogólny;francuski, angielski
194;Holandia;Europa;Vrije Universiteit Amsterdam;Vrije Universiteit Amsterdam to holenderski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Amsterdam. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Holandia;Amsterdam;52.3337568;4.8657199;https://vu.nl;http://commons.wikimedia.org/wiki/Special:FilePath/VU-campus-02.jpg;ogólny;niderlandzki, angielski
587;Francja;Europa;Uniwersytet Claude Bernard Lyon 1;Uniwersytet Claude Bernard Lyon 1 to francuski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Francja;;45.78155015;4.868178177;https://www.univ-lyon1.fr/;http://commons.wikimedia.org/wiki/Special:FilePath/IUFM%20Croix%20Rousse.JPG;ogólny;francuski, angielski
406;Francja;Europa;Institut National des Sciences Appliquées de Lyon;Institut National des Sciences Appliquées de Lyon to francuski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Francja;;45.78138889;4.87222222;https://www.insa-lyon.fr;http://commons.wikimedia.org/wiki/Special:FilePath/Biblioth%C3%A8que%20Marie%20Curie%20%28INSA%20Lyon%29%2C%20rayonnage%20%281%29.jpg;ogólny;francuski, angielski
53;Holandia;Europa;Uniwersytet Amsterdamski;Uniwersytet Amsterdamski to holenderski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Amsterdam. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Holandia;Amsterdam;52.368333333;4.890277777;https://www.uva.nl/;http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Amsterdam%20235%202094.jpg;ogólny;niderlandzki, angielski
1001-1200;Rosja;Europa;Uniwersytet Państwowy w Niżnym Nowogrodzie im. N.I. Łobaczewskiego;Uniwersytet Państwowy w Niżnym Nowogrodzie im. N.I. Łobaczewskiego to rosyjski uniwersytet publiczny o szerokiej ofercie kształcenia i zapleczu badawczym z siedzibą w Nizhny Novgorod. Uczelnia rozwija kierunki humanistyczne, społeczne, przyrodnicze i techniczne, a jej znaczenie często wykracza poza region, w którym działa.;Rosja;Nizhny Novgorod;56.298633;43.981256;http://www.unn.ru;http://commons.wikimedia.org/wiki/Special:FilePath/Lobachevsky%20University.%20Faculty%20of%20Philology%2003.jpg;ogólny;angielski, język lokalny
450;Rosja;Europa;Kazański Uniwersytet Federalny;Kazański Uniwersytet Federalny to rosyjski uniwersytet publiczny o szerokiej ofercie kształcenia i zapleczu badawczym z siedzibą w Kazan. Uczelnia rozwija kierunki humanistyczne, społeczne, przyrodnicze i techniczne, a jej znaczenie często wykracza poza region, w którym działa.;Rosja;Kazan;55.79075;49.121911111;https://kpfu.ru/;http://commons.wikimedia.org/wiki/Special:FilePath/Kazan%20State%20University%20from%20the%202%20Korpus.jpg;ogólny;angielski, język lokalny
1401+;Rosja;Europa;Kazański Narodowy Badawczy Uniwersytet Technologiczny;Kazański Narodowy Badawczy Uniwersytet Technologiczny to rosyjska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Kazan. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Rosja;Kazan;55.7859;49.1451;http://www.kstu.ru/;http://commons.wikimedia.org/wiki/Special:FilePath/Kazan-khti-main.jpg;ogólny;angielski, język lokalny
347;Holandia;Europa;Uniwersytet w Tilburgu;Uniwersytet w Tilburgu to holenderski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Tilburg. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Holandia;Tilburg;51.562777777;5.041944444;https://www.tilburguniversity.edu/;http://commons.wikimedia.org/wiki/Special:FilePath/Tilburg%20University.JPG;ogólny;niderlandzki, angielski
103;Holandia;Europa;Uniwersytet w Utrechcie;Uniwersytet w Utrechcie to holenderski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Utrecht. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Holandia;Utrecht;52.085277777;5.175;https://www.uu.nl/;http://commons.wikimedia.org/wiki/Special:FilePath/Academiegebouw-utrecht-the-netherlands.png;ogólny;niderlandzki, angielski
287;Norwegia;Europa;Uniwersytet w Bergen;Uniwersytet w Bergen to norweski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Norwegia;Bergen Municipality;60.388086111;5.322872222;https://uib.no;http://commons.wikimedia.org/wiki/Special:FilePath/Bergen%20museum%20Norway%202009%202.JPG;ogólny;norweski, angielski
428;Francja;Europa;Uniwersytet Aix-Marseille;Uniwersytet Aix-Marseille to francuski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Francja;;43.293494444;5.357841666;https://www.univ-amu.fr/;;ogólny;francuski, angielski
140;Holandia;Europa;Uniwersytet Techniczny w Eindhoven;Uniwersytet Techniczny w Eindhoven to holenderska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Eindhoven. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Holandia;Eindhoven;51.448055555;5.489722222;http://www.tue.nl;http://commons.wikimedia.org/wiki/Special:FilePath/TU%20Eindhoven.jpg;techniczny;niderlandzki, angielski
1001-1200;Hiszpania;Europa;Uniwersytet w León;Uniwersytet w León to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w León. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Hiszpania;León;42.6121;-5.56022;https://www.unileon.es/;http://commons.wikimedia.org/wiki/Special:FilePath/Rectorado%20unileon.jpg;ogólny;hiszpański, angielski
379;Belgia;Europa;Uniwersytet w Liège;Uniwersytet w Liège to belgijski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Liège. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Belgia;Liège;50.640833;5.574722;https://www.uliege.be/;http://commons.wikimedia.org/wiki/Special:FilePath/Universit%C3%A9%20de%20Li%C3%A8ge%20-%20B%C3%A2timent%20central%20A1%20-%20Place%20du%20XX%20Ao%C3%BBt%207%20-%204000%20Li%C3%A8ge.jpg;ogólny;niderlandzki, francuski, niemiecki, angielski
153;Holandia;Europa;Wageningen University & Research;Wageningen University & Research to jeden z najważniejszych europejskich ośrodków w dziedzinie rolnictwa, żywności, środowiska i nauk o życiu. Uczelnia łączy badania akademickie z praktycznymi projektami dotyczącymi klimatu, produkcji żywności i zrównoważonego rozwoju.;Holandia;;51.985277777;5.663666666;https://www.wur.nl/;http://commons.wikimedia.org/wiki/Special:FilePath/WUR%20forum%20building.JPG;ogólny;niderlandzki, angielski
526;Hiszpania;Europa;Uniwersytet w Salamanca;Uniwersytet w Salamanca to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Salamanca. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Hiszpania;Salamanca;40.961388888;-5.666666666;https://www.usal.es/;http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Salamanca%20Fray%20Luis%20de%20Leon.jpg;ogólny;hiszpański, angielski
239;Holandia;Europa;Uniwersytet w Maastricht;Uniwersytet w Maastricht to holenderski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Maastricht. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Holandia;Maastricht;50.8471;5.686666666;https://www.maastrichtuniversity.nl/;http://commons.wikimedia.org/wiki/Special:FilePath/UM%2C%20Minderbroedersberg.jpg;ogólny;niderlandzki, angielski
851-900;Norwegia;Europa;Uniwersytet w Stavanger;Uniwersytet w Stavanger to norweski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Stavanger. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Norwegia;Stavanger;58.937505555;5.697416666;https://www.uis.no/;http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20ullandhaug%20MBMultimedia-110426-6239.jpg%20%28rw%20largeArt%201201%29.jpg;ogólny;norweski, angielski
321;Francja;Europa;Université Grenoble Alpes;Université Grenoble Alpes to francuski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Francja;;45.193055555;5.766944444;https://www.univ-grenoble-alpes.fr/;http://commons.wikimedia.org/wiki/Special:FilePath/Grenoble%20Campus%202016.jpg;ogólny;francuski, angielski
901-950;Hiszpania;Europa;Uniwersytet w Oviedo;Uniwersytet w Oviedo to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Oviedo. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Hiszpania;Oviedo;43.3618;-5.8463;https://www.uniovi.es/;http://commons.wikimedia.org/wiki/Special:FilePath/Claustru%20vieyu%20de%20la%20Universid%C3%A1%20d%27Uvi%C3%A9u.jpg;ogólny;hiszpański, angielski
279;Holandia;Europa;Uniwersytet Radboud w Nijmegen;Uniwersytet Radboud w Nijmegen to holenderski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Nijmegen. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Holandia;Nijmegen;51.819444;5.865278;https://www.ru.nl/;http://commons.wikimedia.org/wiki/Special:FilePath/RUN%20science-park.jpg;ogólny;niderlandzki, angielski
199;Wielka Brytania;Europa;Queen’s University Belfast;Queen’s University Belfast to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Belfast. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Belfast;54.584166666;-5.934722222;https://qub.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/Lanyon%20Building%2C%20Queen%27s%20University%2C%20Belfast.jpg;ogólny;angielski
381;Luksemburg;Europa;Uniwersytet w Luxembourg;Uniwersytet w Luxembourg to europejski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Esch-sur-Alzette. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Luksemburg;Esch-sur-Alzette;49.50425;5.948388888;https://www.uni.lu;http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Luxembourg.jpg;ogólny;angielski, język lokalny
469;Hiszpania;Europa;Uniwersytet w Sewilli;Uniwersytet w Sewilli to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Seville. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Hiszpania;Seville;37.3807579;-5.9912307;https://www.us.es/;http://commons.wikimedia.org/wiki/Special:FilePath/Universidad%20de%20Sevilla%20001.jpg;ogólny;hiszpański, angielski
1201-1400;Rosja;Europa;Samarski Narodowy Uniwersytet Badawczy;Samarski Narodowy Uniwersytet Badawczy to rosyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Samara. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Rosja;Samara;53.212;50.1776;http://www.ssau.ru;http://commons.wikimedia.org/wiki/Special:FilePath/SSAU.jpg;ogólny;angielski, język lokalny
1401+;Rosja;Europa;Permski Uniwersytet Państwowy;Permski Uniwersytet Państwowy to rosyjski uniwersytet publiczny o szerokiej ofercie kształcenia i zapleczu badawczym z siedzibą w Perm. Uczelnia rozwija kierunki humanistyczne, społeczne, przyrodnicze i techniczne, a jej znaczenie często wykracza poza region, w którym działa.;Rosja;Perm;58.0075;56.1867;http://www.psu.ru/;http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D0%B5%D1%80%D0%BC%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82.%20%D0%9A%D0%BE%D1%80%D0%BF%D1%83%D1%81%20%E2%84%965.jpg;ogólny;rosyjski, angielski
105;Niemcy;Europa;RWTH Aachen;RWTH Aachen to niemiecka uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Aachen. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Niemcy;Aachen;50.777777777;6.078055555;https://www.rwth-aachen.de/;http://commons.wikimedia.org/wiki/Special:FilePath/1196-18-rwth-aachen-hg-von-hendrik-brixius.jpg;techniczny;niemiecki, angielski
155;Szwajcaria;Europa;Uniwersytet Genewski;Uniwersytet Genewski to szwajcarski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Geneva. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Szwajcaria;Geneva;46.19899;6.14446;https://www.unige.ch;http://commons.wikimedia.org/wiki/Special:FilePath/GenevaUniversity.JPG;ogólny;niemiecki, francuski, włoski, angielski
751-760;Francja;Europa;Université de Lorraine;Université de Lorraine to francuski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Francja;;48.696236;6.176544;https://www.univ-lorraine.fr/;http://commons.wikimedia.org/wiki/Special:FilePath/Pont-%C3%A0-Mousson%20ancienne%20universit%C3%A9%20j%C3%A9suite%201.jpg;ogólny;francuski, angielski
118;Irlandia;Europa;University College Dublin;University College Dublin to irlandzki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Dublin. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Irlandia;Dublin;53.3076;-6.21981;https://www.ucd.ie/;http://commons.wikimedia.org/wiki/Special:FilePath/University%20College%20Dublin%20Campus%20Photo1.jpg;ogólny;angielski
410;Irlandia;Europa;Dublin City University;Dublin City University to irlandzki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Dublin. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Irlandia;Dublin;53.384952777;-6.256541666;https://www.dcu.ie/;http://commons.wikimedia.org/wiki/Special:FilePath/Central%20Mall%20DCU.JPG;ogólny;angielski
781-790;Irlandia;Europa;Technological University Dublin;Technological University Dublin to irlandzka uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Irlandia;County Dublin;53.354777777;-6.279194444;https://www.tudublin.ie;http://commons.wikimedia.org/wiki/Special:FilePath/Dublin%20Institute%20of%20Technology%2C%20Grangegorman%20Campus.jpg;ogólny;angielski
147;Holandia;Europa;Uniwersytet w Groningen;Uniwersytet w Groningen to holenderski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Groningen. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Holandia;Groningen;53.219166666;6.562777777;https://www.rug.nl/;http://commons.wikimedia.org/wiki/Special:FilePath/RijksUniversiteit%20Groningen%20-%20University%20of%20Groningen.jpg;ogólny;niderlandzki, angielski
22;Szwajcaria;Europa;EPFL;EPFL to jedna z dwóch federalnych politechnik Szwajcarii, znana z badań w inżynierii, informatyce, naukach przyrodniczych i architekturze. Kampus w Lozannie tworzy silne środowisko dla projektów laboratoryjnych, startupów i współpracy technologicznej.;Szwajcaria;Lausanne;46.520277777;6.565555555;https://www.epfl.ch/;;techniczny;niemiecki, francuski, włoski, angielski
212;Szwajcaria;Europa;Uniwersytet w Lozannie;Uniwersytet w Lozannie to szwajcarski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Lausanne. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Szwajcaria;Lausanne;46.5225;6.579444444;https://www.unil.ch/;http://commons.wikimedia.org/wiki/Special:FilePath/UNIL-p1010656.jpg;ogólny;francuski, angielski
771-780;Irlandia;Europa;Uniwersytet w Maynooth;Uniwersytet w Maynooth to irlandzki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Maynooth. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Irlandia;Maynooth;53.3835;-6.5996;https://www.maynoothuniversity.ie;http://commons.wikimedia.org/wiki/Special:FilePath/MAYNOOTH%20UNIVERSITY%20LIBRARY%20FEBRUARY%202016.jpg;ogólny;angielski
609;Wielka Brytania;Europa;Uniwersytet Ulster;Uniwersytet Ulster to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Coleraine. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Coleraine;55.1478;-6.67222;https://www.ulster.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Ulster%2C%20Belfast%20Campus%2C%20July%202010%20%2807%29.JPG;ogólny;angielski
851-900;Niemcy;Europa;Uniwersytet w Düsseldorfie;Uniwersytet w Düsseldorfie to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w North Rhine-Westphalia. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Niemcy;North Rhine-Westphalia;51.1903;6.794169444;https://www.hhu.de/;http://commons.wikimedia.org/wiki/Special:FilePath/Universit%C3%A4ts-%20und%20Landesbibliothek%20D%C3%BCsseldorf.jpg;ogólny;niemiecki, angielski
272;Niemcy;Europa;Uniwersytet w Kolonii;Uniwersytet w Kolonii to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Cologne. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Niemcy;Cologne;50.928055555;6.928611111;https://uni-koeln.de;http://commons.wikimedia.org/wiki/Special:FilePath/Hauptgeb%C3%A4ude%20der%20Universit%C3%A4t%20zu%20K%C3%B6ln-5634.jpg;ogólny;niemiecki, angielski
519;Rosja;Europa;Uralski Uniwersytet Federalny;Uralski Uniwersytet Federalny to rosyjski uniwersytet publiczny o szerokiej ofercie kształcenia i zapleczu badawczym z siedzibą w Yekaterinburg. Uczelnia rozwija kierunki humanistyczne, społeczne, przyrodnicze i techniczne, a jej znaczenie często wykracza poza region, w którym działa.;Rosja;Yekaterinburg;56.844053;60.654283;https://urfu.ru/en/;http://commons.wikimedia.org/wiki/Special:FilePath/Ural%20State%20Technical%20University%20%28August%202022%29%20-%201.jpg;ogólny;angielski, język lokalny
951-1000;Rosja;Europa;Południowouralski Uniwersytet Państwowy;Południowouralski Uniwersytet Państwowy to rosyjski uniwersytet publiczny o szerokiej ofercie kształcenia i zapleczu badawczym z siedzibą w Chelyabinsk. Uczelnia rozwija kierunki humanistyczne, społeczne, przyrodnicze i techniczne, a jej znaczenie często wykracza poza region, w którym działa.;Rosja;Chelyabinsk;55.15964;61.37172;https://www.susu.ru/;http://commons.wikimedia.org/wiki/Special:FilePath/South%20Ural%20State%20University%20%2813125656685%29.jpg;ogólny;angielski, język lokalny
1201-1400;Rosja;Europa;Uniwersytet w Tyumen;Uniwersytet w Tyumen to rosyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Rosja;Tyumen Oblast;57.15972223;65.53055557;http://www.utmn.ru/;http://commons.wikimedia.org/wiki/Special:FilePath/Republic%20Street%209%2C%20Tyumen%20%282026-05-02%29.jpg;ogólny;angielski, język lokalny
